node,degree_centrality,betweenness_centrality,eigenvector_centrality,pagerank,core_number,closeness_centrality
B23K9/028,0.0008644536652835409,3.986183251062497e-08,0.0009455963669632846,0.00010050515016087221,4,0.24970348416319854
B23K37/02,0.0008644536652835409,3.986183251062497e-08,0.0009455963669632846,0.00010050515016087221,4,0.24970348416319854
B23K37/053,0.0006915629322268327,0.0,0.0009319793688710941,6.812260762233622e-05,4,0.24969103881410748
B23K26/10,0.0006915629322268327,0.0,0.0009319793688710941,6.812260762233622e-05,4,0.24969103881410748
F16L55/11,0.0005186721991701245,0.0,0.000917946018022751,5.3525136041891294e-05,3,0.24967859470551965
C10B49/16,0.00190179806362379,0.0,0.0011479407132664184,0.00014785532789007743,11,0.252154268309153
C10B49/00,0.00190179806362379,0.0,0.0011479407132664184,0.00015140250934692035,11,0.252154268309153
C10B49/02,0.002074688796680498,3.5961095437198126e-05,0.0011492554079257716,0.00019261677883310296,11,0.2521669604251398
B08B15/04,0.00034578146611341634,0.0,0.001264045084103021,4.1849815336277353e-05,2,0.260764157962016
C07C255/08,0.00034578146611341634,0.0,1.2088664123881967e-05,7.43691521329377e-05,2,0.1951693093913379
C04B35/52,0.0008644536652835409,0.0,0.0012186457191901306,3.845188711444975e-05,5,0.2547831461509562
E04H5/02,0.0013831258644536654,4.773175104090105e-05,0.003802984141740907,0.00012411210542633707,7,0.2960700314855063
B01J20/00,0.00034578146611341634,0.0,0.000876356055491963,3.050305498628797e-05,2,0.25934674135560654
B65D53/06,0.0008644536652835409,0.000367136242111714,0.0001346887201858459,0.00012604320729936498,3,0.2166868945833154
B08B15/02,0.00034578146611341634,0.0,0.001264045084103021,4.1849815336277353e-05,2,0.260764157962016
C08F36/04,0.003284923928077455,3.815294471954538e-05,0.0038846261807174397,0.00015359740598142185,15,0.26733196386159297
C08F212/06,0.003284923928077455,3.815294471954538e-05,0.0038846261807174397,0.00015359740598142185,15,0.26733196386159297
C08F236/04,0.003284923928077455,3.815294471954538e-05,0.0038846261807174397,0.00015359740598142185,15,0.26733196386159297
E21B10/61,0.0012102351313969572,8.425178682594779e-06,0.0009115096443124821,7.992292145048449e-05,5,0.24260537543662236
B26F3/00,0.00034578146611341634,0.0,0.0005044286724609444,3.849432648350358e-05,2,0.23940557214786637
C07C9/22,0.00190179806362379,0.0,0.002106371128042892,7.53082250189122e-05,11,0.23419039840904318
C01B39/22,0.002074688796680498,0.0,0.0022791984751837765,7.766972470104184e-05,12,0.26402113321561277
C08F236/06,0.0024204702627939143,5.266944675044068e-05,0.0027796990692836284,8.409101744057334e-05,12,0.2737596176375001
B01J7/02,0.0008644536652835409,2.628273152014856e-06,0.0013958403138350335,5.178384599800871e-05,4,0.2520527773579318
A61K31/045,0.0006915629322268327,0.0,8.376429839502424e-06,0.00012520522202167853,4,0.19147687673009675
A61K9/107,0.0013831258644536654,0.0012865007824479106,0.0005311896520260598,0.00016692106094724052,4,0.24102963689036574
A61K47/08,0.0006915629322268327,0.0,8.376429839502422e-06,0.00012520522202167853,4,0.19147687673009675
A61K47/14,0.0006915629322268327,0.0,8.376429839502422e-06,0.00012520522202167853,4,0.19147687673009675
A61P31/02,0.0006915629322268327,0.0,8.376429839502422e-06,0.00012520522202167853,4,0.19147687673009675
C11D1/83,0.0006915629322268327,0.0,0.0024375004804877746,4.230135372922062e-05,4,0.2657014586457837
C11D3/44,0.0006915629322268327,0.0,0.0024375004804877746,4.230135372922062e-05,4,0.2657014586457837
H01R24/00,0.0013831258644536654,0.0016078270143160581,0.0008744720343479384,0.00018436543742052905,5,0.2442137565938506
H02G1/00,0.0005186721991701245,0.0,0.0008734327629098864,6.0832415560780506e-05,3,0.24415424741782019
F02M37/04,0.0012102351313969572,0.0,0.0001734802890677175,0.00014887821112351948,7,0.22597207951133297
C08F297/00,0.0013831258644536654,0.0,0.00015787882845756903,0.000184113800646119,8,0.21979559526022252
C08F297/06,0.0013831258644536654,0.0,0.00015787882845756903,0.00014878234422807977,8,0.21979559526022252
C08L25/04,0.0013831258644536654,0.0,0.00015787882845756903,0.0002135764679778894,8,0.21979559526022252
C08L91/00,0.0013831258644536654,0.0,0.00015787882845756903,0.0002135764679778894,8,0.21979559526022252
C10G21/12,0.0,0.0,2.8693712372170918e-130,2.6374785704866168e-05,0,0.0
B01D59/26,0.00034578146611341634,0.0,0.0003909405751526889,3.121981430697704e-05,2,0.24314701042352224
C12N15/11,0.00034578146611341634,0.0,0.00039164722713270014,5.85315715385314e-05,2,0.23578862911311016
E21B47/092,0.0012102351313969572,1.5811588402761723e-07,0.007582099961934936,4.508706155984336e-05,7,0.29684191519619907
C08L1/00,0.001037344398340249,0.0,0.0019155882213077076,0.00015815782692678694,6,0.2552504714304913
C08L3/00,0.001037344398340249,0.0,0.0019155882213077076,0.00015815782692678694,6,0.2552504714304913
F23L17/04,0.0013831258644536654,0.0,0.0021494154331384414,6.560643697737213e-05,8,0.26498471399377194
F04D15/02,0.0005186721991701245,0.0,0.00043804387821847965,5.3261437396938503e-05,3,0.23588854895782335
F23N5/02,0.0008644536652835409,0.0,0.00041208060335223064,9.718586564511387e-05,5,0.24292299872793732
C01B31/24,0.00017289073305670817,0.0,0.0001050997764102141,2.943909854880658e-05,1,0.22316365997444215
C06B47/14,0.0006915629322268327,0.0,0.0027369700756562456,3.528522775302518e-05,4,0.2664220911915684
C11C3/06,0.00034578146611341634,0.0,0.00034852349176218945,4.2240131701805564e-05,2,0.21403917810673553
F26B23/08,0.00017289073305670817,0.0,3.38755563938605e-109,0.00017583190469910764,1,0.00017289073305670817
F26B11/02,0.00017289073305670817,0.0,3.38755563938605e-109,0.00017583190469910764,1,0.00017289073305670817
B65D88/10,0.00034578146611341634,0.0,2.739077721725375e-05,0.00010065928876108656,2,0.21154467539761218
B65D90/04,0.00034578146611341634,0.0,2.739077721725375e-05,0.00010065928876108656,2,0.21154467539761218
